,Timestamp,Connectivity,Redundancy_avg,Disparity_avg,Modularity,Criticity,RCost,Efficiency
52,624,0.6776315789473685,2.2524271844660193,0.3945111018811761,0.08330366678533282,6,534,0.3554276315789475
53,636,0.6776315789473685,2.7864077669902914,0.424819782604713,0.08433050921477869,5,528,0.3570332080200503
54,648,0.6644736842105263,2.396039603960396,0.40848920527845567,0.08280469050365238,5,514,0.34885651629072695
55,660,0.6644736842105263,2.089108910891089,0.369966210906805,0.09809027777777778,5,518,0.34644423558897264
56,672,0.6644736842105263,2.0297029702970297,0.3245426685525696,0.08810267082899728,8,550,0.33153195488721815
57,684,0.6644736842105263,2.3267326732673266,0.3288327816298114,0.08105263157894746,9,544,0.33427318295739356
58,696,0.6644736842105263,1.811881188118812,0.31261158258683014,0.0945563603440471,9,532,0.3407894736842106
59,708,0.756578947368421,1.9217391304347826,0.27041784302653865,0.10955183340878238,10,660,0.3663533834586467
60,720,0.743421052631579,1.6991150442477876,0.1792572373545825,0.12610648698639182,8,648,0.36240601503759406
61,732,0.7368421052631579,1.8571428571428572,0.23957412131519273,0.11621146565711199,11,652,0.3538533834586467
62,744,0.7368421052631579,1.8303571428571428,0.2397668650793651,0.0964460298586339,9,632,0.3573464912280703
63,756,0.6842105263157895,1.9038461538461537,0.2579452838827839,0.10290657439446395,10,586,0.33718671679198003
64,768,0.6842105263157895,2.0,0.25045535965865634,0.08805654643942393,10,570,0.34003759398496264
65,780,0.6842105263157895,1.9038461538461537,0.24283860141689811,0.08971065440778792,11,570,0.34003759398496264
66,792,0.6842105263157895,1.9711538461538463,0.26076312576312577,0.10789062500000005,9,594,0.33154761904761926
67,804,0.6842105263157895,2.201923076923077,0.30181967338217336,0.11774119798811147,10,594,0.33428884711779466
68,816,0.6776315789473685,2.1941747572815533,0.27421307387326804,0.11097401654812045,9,576,0.33510338345864676
69,828,0.6710526315789473,2.1176470588235294,0.2974929264635147,0.09645890081717681,10,632,0.3172096908939015
70,840,0.7302631578947368,2.0720720720720722,0.2646906430239764,0.11525877453896523,12,708,0.34255691311612374
71,852,0.631578947368421,1.75,0.24660300925925926,0.09310170349131404,6,486,0.31962719298245623
72,864,0.625,1.4421052631578948,0.17162238930659984,0.09902222222222241,5,472,0.31962719298245623
73,876,0.625,1.6736842105263159,0.2400175438596491,0.09963642659279787,6,468,0.3236842105263159
74,888,0.625,1.5157894736842106,0.19830409356725148,0.10407021604938266,6,484,0.31513157894736854
75,900,0.631578947368421,1.625,0.20600942460317462,0.13320769688553843,7,492,0.3195175438596492
76,912,0.631578947368421,1.4895833333333333,0.18578703703703706,0.1603589965397918,6,486,0.3229166666666668
77,924,0.5921052631578947,1.3,0.14450617283950618,0.15733131487889235,6,436,0.3127192982456142
78,936,0.5526315789473685,1.369047619047619,0.1709656084656085,0.17872299382716061,3,364,0.3196271929824563
79,948,0.5526315789473685,1.3571428571428572,0.1556216931216931,0.18151160484030943,3,376,0.31546052631578964
80,960,0.5526315789473685,1.3214285714285714,0.17116402116402116,0.17853600476096002,5,382,0.3132675438596493
81,972,0.5526315789473685,1.3333333333333333,0.17215608465608465,0.16524499107319973,5,386,0.30888157894736856
82,984,0.5460526315789473,1.3012048192771084,0.1561579651941098,0.17044738500315104,4,388,0.3028508771929826
83,996,0.5460526315789473,1.3012048192771084,0.1397590361445783,0.19124526620628235,4,386,0.3069078947368422
84,1008,0.5460526315789473,1.4337349397590362,0.23313253012048193,0.17132653061224495,3,382,0.30855263157894747
85,1020,0.5460526315789473,1.3975903614457832,0.21506024096385543,0.167129537790121,3,376,0.3107456140350878
