,Source,Dest,Number of SP,SP length,Disparity
2319,84,7,18,4,0.8235294117647058
2320,84,19,5,4,0.6
2321,84,73,5,4,0.6
2322,84,96,5,4,0.6
2323,71,6,1,1,0.0
2324,71,80,6,2,1.0
2325,71,87,5,2,1.0
2326,71,51,11,3,0.842424242424242
2327,71,7,8,3,0.8214285714285715
2328,71,19,19,4,0.7880116959064327
2329,71,73,19,4,0.7880116959064327
2330,71,96,1,4,0.0
2331,6,80,1,1,0.0
2332,6,87,4,2,1.0
2333,6,51,7,3,0.8095238095238095
2334,6,7,5,3,0.8333333333333334
2335,6,19,12,4,0.7727272727272727
2336,6,73,12,4,0.7727272727272727
2337,6,96,4,5,0.5333333333333333
2338,80,87,1,1,0.0
2339,80,51,2,2,1.0
2340,80,7,2,2,1.0
2341,80,19,4,3,0.8333333333333335
2342,80,73,4,3,0.8333333333333335
2343,80,96,12,6,0.5404040404040409
2344,87,51,1,1,0.0
2345,87,7,3,2,1.0
2346,87,19,1,2,0.0
2347,87,73,1,2,0.0
2348,87,96,8,6,0.5000000000000001
2349,51,7,1,1,0.0
2350,51,19,1,1,0.0
2351,51,73,1,1,0.0
2352,51,96,9,6,0.5370370370370369
2353,7,19,1,1,0.0
2354,7,73,1,1,0.0
2355,7,96,28,7,0.5857898715041575
2356,19,73,1,1,0.0
2357,19,96,9,7,0.46031746031746046
2358,73,96,9,7,0.46031746031746046
2359,75,57,1,1,0.0
2360,75,9,2,2,1.0
2361,75,30,9,3,0.8055555555555558
2362,75,42,1,2,0.0
2363,75,65,1,1,0.0
2364,75,12,1,2,0.0
2365,75,95,1,3,0.0
2366,57,9,1,1,0.0
2367,57,30,3,2,1.0
2368,57,42,4,2,1.0
2369,57,65,1,1,0.0
2370,57,12,2,2,1.0
2371,57,95,2,3,0.6666666666666667
2372,9,30,1,1,0.0
2373,9,42,1,1,0.0
2374,9,65,2,2,1.0
2375,9,12,6,3,0.7999999999999997
2376,9,95,6,4,0.6
2377,30,42,1,1,0.0
2378,30,65,11,3,0.8484848484848482
2379,30,12,2,3,0.6666666666666667
2380,30,95,2,4,0.5
2381,42,65,1,2,0.0
2382,42,12,4,3,0.7777777777777778
2383,42,95,4,4,0.5833333333333334
2384,65,12,1,1,0.0
2385,65,95,1,2,0.0
2386,12,95,1,1,0.0
2387,60,78,1,1,0.0
2388,60,98,2,2,1.0
2389,60,88,4,3,0.7777777777777778
2390,60,91,8,4,0.7321428571428571
2391,60,89,2,3,0.6666666666666667
2392,60,31,2,4,0.5
2393,60,67,7,4,0.7261904761904762
2394,60,55,2,3,0.6666666666666667
2395,78,98,1,1,0.0
2396,78,88,2,2,1.0
2397,78,91,4,3,0.7777777777777778
2398,78,89,1,2,0.0
2399,78,31,1,3,0.0
2400,78,67,3,3,0.6666666666666666
2401,78,55,1,2,0.0
2402,98,88,1,1,0.0
2403,98,91,1,2,0.0
2404,98,89,2,2,1.0
2405,98,31,3,3,0.7777777777777778
2406,98,67,3,4,0.5
2407,98,55,1,3,0.0
2408,88,91,1,1,0.0
2409,88,89,1,1,0.0
2410,88,31,2,2,1.0
2411,88,67,6,5,0.56
2412,88,55,2,4,0.5
2413,91,89,1,1,0.0
2414,91,31,1,1,0.0
2415,91,67,12,6,0.5606060606060606
2416,91,55,4,5,0.4666666666666666
2417,89,31,1,1,0.0
2418,89,67,3,5,0.4000000000000001
2419,89,55,1,4,0.0
2420,31,67,3,6,0.3333333333333333
2421,31,55,1,5,0.0
2422,67,55,1,1,0.0
2423,94,83,1,1,0.0
2424,94,56,2,4,0.75
